user_id,trip_id,transport_mode,min_speed,max_speed,mean_speed,median_speed,var_speed,stddev_speed
170,20080514015623,walk,5.590169944252813e-06,2.035927307419542e-05,1.0158249824705644e-05,9.33961057029461e-06,1.769649183567414e-11,4.206719842784178e-06
170,20080521013329,subway,0.0,0.000465365447788404,0.000141917386133005,0.00015883048895151388,4.026209708093183e-09,6.345242082137752e-05
170,20080521013329,walk,6.948618658798336e-07,0.00039441515247277075,2.5088760871264754e-05,1.708800749239987e-05,2.3978200211158505e-09,4.896754048465014e-05
175,20071019052315,bus,7.780750302366346e-06,0.0007174414415006986,8.516038994854637e-05,4.247421881683893e-05,3.361935188417549e-08,0.00018335580679153712
175,20071019052315,taxi,2.153878665498684e-06,0.0002498785198567156,0.0001111481627676281,0.00010435815732382432,5.421660952413712e-09,7.36319288923882e-05
175,20071019052315,walk,6.666666666146541e-07,1.7644768850806574e-05,7.229028220974798e-06,6.944715835220835e-06,1.2491652461818233e-11,3.53435318860725e-06
175,20071019221253,bus,4.909490572598326e-07,0.0005525421748096967,6.0304105206425003e-05,4.622501633817459e-05,7.190199057937818e-09,8.479504147022877e-05
175,20071019221253,walk,1.7320769661428898e-06,1.4421450987871234e-05,9.315799371210692e-06,9.474753997884617e-06,9.633909468419e-12,3.1038539702149326e-06
175,20071021072153,bus,2.061916879929929e-06,0.00011530975820750171,4.993228622250241e-05,5.198843565949642e-05,9.845569416814336e-10,3.137765035310059e-05
175,20071021072153,subway,1.2114216238383292e-06,5.112620551570183e-05,2.616881356977008e-05,2.6168813569770083e-05,1.2457428254857183e-09,3.529508217139774e-05
175,20071021072153,walk,8.202679472894123e-06,8.202679472894123e-06,8.202679472894123e-06,8.202679472894123e-06,,
175,20071022014704,bus,1.3419636737246914e-06,0.0004495963934478406,9.208552603734714e-05,1.647903414553692e-05,3.106797099458627e-08,0.00017626108757915423
